,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,Image2010,Image2011,Image2012,Image2013,Image2014,Image2015,Image2016,Image2017,Image2018,Image2019,Image2020,Image2021,Image2022,Image2023,Image2008,Image2024
93,SantaRosa,121342.0,266960.0,True,38.47262438,-122.7503713,363.0,520.0,39.0,812.0,157.0,324.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
94,SantaRosa,110789.0,211709.0,False,38.47270559,-122.7506196,363.0,520.0,19.0,822.0,157.0,344.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
95,SantaRosa,123102.0,262868.0,False,38.47270957,-122.7490365,338.0,618.0,92.0,827.0,280.0,246.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
96,SantaRosa,214439.0,368413.0,False,38.47304562,-122.7490428,410.0,661.0,74.0,868.0,251.0,336.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
97,SantaRosa,180069.0,298897.0,False,38.47321038,-122.7490452,336.0,569.0,25.0,883.0,233.0,311.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
98,SantaRosa,231258.0,478286.0,True,38.473382,-122.7490477,393.0,596.0,23.0,904.0,203.0,370.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
99,SantaRosa,73579.0,229177.0,False,38.47375956,-122.7490533,364.0,588.0,52.0,949.0,224.0,312.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
100,SantaRosa,69421.0,93677.0,True,38.47395864,-122.7490562,798.0,1049.0,71.0,964.0,251.0,727.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,True,1275.0,Custom,220476.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
101,SantaRosa,133478.0,206289.0,True,38.47413712,-122.7490588,487.0,803.0,156.0,980.0,316.0,331.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
102,SantaRosa,71301.0,267995.0,False,38.47433571,-122.7490612,1143.0,1339.0,80.0,1002.0,196.0,1063.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
103,SantaRosa,124965.0,158129.0,True,38.47151919,-122.7486272,390.0,696.0,15.0,702.0,306.0,375.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
104,SantaRosa,65067.0,104315.0,False,38.47167226,-122.7486337,350.0,689.0,18.0,712.0,339.0,332.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
105,SantaRosa,106519.0,205947.0,False,38.47181514,-122.7486449,348.0,654.0,15.0,716.0,306.0,333.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
106,SantaRosa,103403.0,161019.0,False,38.47196936,-122.7486487,335.0,643.0,63.0,745.0,308.0,272.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
107,SantaRosa,146707.0,407073.0,False,38.47212308,-122.7486496,406.0,701.0,40.0,754.0,295.0,366.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
108,SantaRosa,96577.0,230588.0,True,38.47227789,-122.7486506,287.0,490.0,34.0,773.0,203.0,253.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
109,SantaRosa,192996.0,84505.0,False,38.47224403,-122.7481199,-1.0,-1.0,280.0,770.0,338.0,-1.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
110,SantaRosa,111945.0,116422.0,True,38.47224726,-122.7475194,661.0,751.0,302.0,760.0,90.0,359.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
111,SantaRosa,239052.0,350392.0,True,38.47224634,-122.7472924,438.0,902.0,106.0,752.0,464.0,332.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
112,SantaRosa,65067.0,104312.0,True,38.47224646,-122.7470829,231.0,435.0,33.0,748.0,204.0,198.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
113,SantaRosa,121342.0,194152.0,True,38.47151564,-122.7474733,342.0,800.0,56.0,691.0,458.0,286.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
114,SantaRosa,110946.0,117286.0,False,38.47166612,-122.747471,338.0,618.0,55.0,700.0,280.0,283.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
115,SantaRosa,108616.0,244488.0,True,38.4718091,-122.7474907,456.0,862.0,44.0,705.0,406.0,412.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
116,SantaRosa,147369.0,306803.0,False,38.47195153,-122.7474745,208.0,392.0,32.0,719.0,184.0,176.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
117,SantaRosa,173443.0,127500.0,False,38.47196075,-122.7481303,341.0,965.0,49.0,739.0,624.0,292.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
118,SantaRosa,121342.0,98290.0,True,38.47180902,-122.7481061,-1.0,-1.0,62.0,715.0,490.0,-1.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,True,1275.0,Custom,220476.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
119,SantaRosa,121630.0,243270.0,True,38.47166667,-122.7480989,314.0,587.0,31.0,712.0,273.0,283.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
120,SantaRosa,173343.0,310548.0,True,38.4715116,-122.7481091,290.0,563.0,31.0,702.0,273.0,259.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
121,SantaRosa,150000.0,46739.0,True,38.47707418,-122.7518689,755.0,1038.0,75.0,955.0,283.0,680.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
122,SantaRosa,113161.0,242018.0,False,38.47683182,-122.7518682,410.0,661.0,24.0,955.0,251.0,386.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
123,SantaRosa,121342.0,224490.0,True,38.47670825,-122.7518676,463.0,848.0,57.0,955.0,385.0,406.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
124,SantaRosa,189637.0,284456.0,False,38.47658469,-122.7518671,227.0,387.0,21.0,955.0,160.0,206.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
125,SantaRosa,222601.0,333903.0,False,38.47646112,-122.7518666,561.0,729.0,50.0,955.0,168.0,511.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
126,SantaRosa,204000.0,434010.0,False,38.47633756,-122.751866,377.0,1167.0,87.0,955.0,790.0,290.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
127,SantaRosa,217087.0,325906.0,False,38.47621587,-122.7518705,334.0,715.0,45.0,955.0,381.0,289.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
128,SantaRosa,72139.0,186788.0,True,38.47602673,-122.7519355,199.0,380.0,22.0,953.0,181.0,177.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
129,SantaRosa,206113.0,376156.0,False,38.4760327,-122.7517326,490.0,667.0,42.0,964.0,177.0,448.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
130,SantaRosa,157676.0,422531.0,False,38.47603785,-122.7515732,195.0,800.0,28.0,977.0,605.0,167.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
131,SantaRosa,58865.0,119579.0,False,38.47603938,-122.7513888,253.0,400.0,24.0,994.0,147.0,229.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
132,SantaRosa,148523.0,204226.0,False,38.47623719,-122.751478,412.0,672.0,114.0,987.0,260.0,298.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
133,SantaRosa,58865.0,153181.0,True,38.47648431,-122.751479,349.0,827.0,21.0,987.0,478.0,328.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
134,SantaRosa,102614.0,261974.0,True,38.47660672,-122.7514839,288.0,601.0,22.0,987.0,313.0,266.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
135,SantaRosa,58865.0,126940.0,False,38.47675194,-122.7515337,378.0,612.0,81.0,980.0,234.0,297.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
136,SantaRosa,181201.0,271806.0,False,38.47695567,-122.7515309,553.0,892.0,229.0,980.0,339.0,324.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
137,SantaRosa,191866.0,380554.0,False,38.47702971,-122.7513356,574.0,920.0,96.0,996.0,346.0,478.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
138,SantaRosa,127463.0,186953.0,True,38.47703093,-122.7510747,243.0,454.0,21.0,1002.0,211.0,222.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
139,SantaRosa,58947.0,173356.0,False,38.47660842,-122.7508954,483.0,846.0,60.0,1012.0,363.0,423.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
140,SantaRosa,92208.0,121414.0,False,38.47648586,-122.7508992,484.0,736.0,115.0,1012.0,252.0,369.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
141,SantaRosa,206113.0,417378.0,False,38.47603988,-122.75081,489.0,933.0,189.0,1016.0,444.0,300.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
142,SantaRosa,174006.0,348025.0,True,38.47604193,-122.7504195,358.0,623.0,142.0,1029.0,265.0,216.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
143,SantaRosa,203021.0,304535.0,False,38.47623979,-122.750493,239.0,429.0,96.0,1029.0,190.0,143.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
144,SantaRosa,60039.0,142522.0,False,38.47661048,-122.7504945,204.0,374.0,46.0,1029.0,170.0,158.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
145,SantaRosa,109466.0,38922.0,False,38.47673985,-122.7505144,322.0,575.0,63.0,1027.0,253.0,259.0,1.0,0.990344425,1940.0,Post1940,RES1,3.0,True,1275.0,Average,168430.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
146,SantaRosa,136472.0,313906.0,True,38.47690637,-122.7505393,391.0,694.0,54.0,1027.0,303.0,337.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
147,SantaRosa,132281.0,239438.0,True,38.47702995,-122.750444,418.0,644.0,120.0,1029.0,226.0,298.0,1.0,0.990344425,1960.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
148,SantaRosa,79555.0,175920.0,False,38.47703041,-122.750213,556.0,877.0,169.0,1035.0,321.0,387.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
149,SantaRosa,103387.0,282229.0,True,38.47700667,-122.7500357,607.0,903.0,76.0,1038.0,296.0,531.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
150,SantaRosa,60039.0,116999.0,True,38.47700634,-122.7498772,287.0,531.0,24.0,1039.0,244.0,263.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
151,SantaRosa,124965.0,166626.0,False,38.47700694,-122.74972,274.0,518.0,9.0,1039.0,244.0,265.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
152,SantaRosa,122522.0,142129.0,True,38.47700755,-122.7495628,275.0,519.0,9.0,1039.0,244.0,266.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
153,SantaRosa,160766.0,328241.0,False,38.47700884,-122.7492467,432.0,694.0,95.0,1039.0,262.0,337.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
154,SantaRosa,157676.0,437991.0,False,38.4770123,-122.7490866,333.0,776.0,190.0,1039.0,443.0,143.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
155,SantaRosa,206113.0,385946.0,False,38.47702479,-122.7488778,353.0,734.0,20.0,1039.0,381.0,333.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
156,SantaRosa,165429.0,340416.0,False,38.47666102,-122.7473818,153.0,335.0,21.0,1024.0,182.0,132.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
157,SantaRosa,206113.0,416245.0,False,38.47666097,-122.7475854,208.0,861.0,20.0,1033.0,653.0,188.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
158,SantaRosa,119848.0,261796.0,True,38.47665992,-122.7477607,428.0,736.0,51.0,1036.0,308.0,377.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
159,SantaRosa,168441.0,305447.0,False,38.47666219,-122.7481409,375.0,699.0,68.0,1039.0,324.0,307.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
160,SantaRosa,174978.0,344327.0,False,38.47666712,-122.7483111,503.0,583.0,90.0,1039.0,80.0,413.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
161,SantaRosa,96577.0,208708.0,True,38.47667143,-122.7484719,204.0,366.0,54.0,1039.0,162.0,150.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
162,SantaRosa,131353.0,247911.0,True,38.47666973,-122.74863,223.0,405.0,51.0,1039.0,182.0,172.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
163,SantaRosa,121342.0,60064.0,False,38.47666108,-122.7487943,-1.0,-1.0,132.0,1039.0,269.0,-1.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
164,SantaRosa,99897.0,186497.0,False,38.47662313,-122.7489593,510.0,874.0,43.0,1039.0,364.0,467.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
165,SantaRosa,101377.0,214350.0,False,38.47661492,-122.749116,320.0,484.0,60.0,1039.0,164.0,260.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
166,SantaRosa,187635.0,197868.0,False,38.4766127,-122.7492735,522.0,861.0,189.0,1039.0,339.0,333.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
167,SantaRosa,152420.0,197868.0,False,38.47661229,-122.7494307,480.0,861.0,147.0,1039.0,381.0,333.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
168,SantaRosa,60039.0,97573.0,False,38.47661187,-122.7495879,188.0,335.0,24.0,1039.0,147.0,164.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
169,SantaRosa,175345.0,409153.0,True,38.47666005,-122.7499885,291.0,602.0,24.0,1038.0,311.0,267.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
170,SantaRosa,58865.0,243879.0,False,38.4763831,-122.7499799,414.0,665.0,74.0,1038.0,251.0,340.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
171,SantaRosa,78003.0,161222.0,False,38.47625953,-122.7499793,233.0,400.0,23.0,1038.0,167.0,210.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
172,SantaRosa,58865.0,112222.0,True,38.47613596,-122.7499788,349.0,511.0,47.0,1038.0,162.0,302.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
173,SantaRosa,58865.0,104862.0,True,38.47599252,-122.7499769,240.0,429.0,66.0,1039.0,189.0,174.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,True,1275.0,Average,163215.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
174,SantaRosa,58865.0,123165.0,True,38.47599317,-122.7496328,609.0,986.0,101.0,1039.0,377.0,508.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
175,SantaRosa,204000.0,474300.0,True,38.47617439,-122.7496804,292.0,1079.0,53.0,1039.0,787.0,239.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
176,SantaRosa,103403.0,212511.0,True,38.47633966,-122.7496419,336.0,575.0,56.0,1039.0,239.0,280.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
177,SantaRosa,136472.0,351028.0,False,38.47637949,-122.7494548,368.0,566.0,172.0,1039.0,198.0,196.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
178,SantaRosa,157676.0,214357.0,False,38.47638,-122.7492544,229.0,855.0,52.0,1039.0,626.0,177.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
179,SantaRosa,157747.0,298443.0,True,38.47617512,-122.749018,420.0,702.0,40.0,1039.0,282.0,380.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
180,SantaRosa,133972.0,308144.0,True,38.47650848,-122.7499866,393.0,689.0,91.0,1038.0,296.0,302.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
181,SantaRosa,121342.0,200218.0,False,38.47601349,-122.7487116,173.0,343.0,40.0,1039.0,170.0,133.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
182,SantaRosa,63123.0,178563.0,True,38.47626217,-122.7487637,392.0,610.0,40.0,1039.0,218.0,352.0,1.0,0.990344425,1940.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
183,SantaRosa,116037.0,234979.0,False,38.4764147,-122.7486323,396.0,699.0,98.0,1039.0,303.0,298.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
184,SantaRosa,267722.0,412739.0,False,38.47604573,-122.7481428,284.0,434.0,87.0,1039.0,150.0,197.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
185,SantaRosa,63123.0,178562.0,True,38.47605141,-122.7478625,300.0,490.0,65.0,1037.0,190.0,235.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
186,SantaRosa,163604.0,150518.0,True,38.47633609,-122.7473977,408.0,684.0,84.0,1024.0,276.0,324.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
